,participant_ID,stim_id,condition,freq_category,word,subtlex_log10freq,stim_duration,start_time,end_time,key,reaction_time
40,10,28,rw,LF,klavier,0.699,0.6192970521541951,160.64479499997105,161.6599556999863,z,1.015160700015258
41,10,149,nw,NW,leumen,0.0,0.4952834467120181,163.21006810001563,164.23251100000925,m,1.0224428999936208
42,10,190,nw,NW,ploe,0.0,0.23392290249433106,165.7761778999702,166.87007080001058,m,1.0938929000403732
43,10,98,rw,HF,had,4.9643,0.44421768707482995,168.4084809999913,169.51876329997322,z,1.1102822999819182
44,10,15,rw,LF,karpers,0.4771,0.6831292517006803,171.0575670999824,172.55581950000487,z,1.4982524000224657
45,10,87,rw,HF,ging,4.3434,0.396734693877551,174.10670539998682,175.1223143999814,z,1.0156089999945834
46,10,105,nw,NW,jugen,0.0,0.5052607709750567,176.67203159997007,177.67073060001712,m,0.9986990000470541
47,10,200,nw,NW,fankel,0.0,0.5785260770975057,179.22194339998532,180.17400860000635,m,0.9520652000210248
48,10,77,rw,HF,hen,4.158,0.3445124716553288,181.7206628000131,182.8418594999821,z,1.1211966999690048
49,10,188,nw,NW,klaam,0.0,0.4651700680272109,184.38660769996932,185.45554319996154,m,1.0689354999922216
50,10,93,rw,HF,dacht,4.5313,0.45145124716553287,187.00247750000563,187.86681949999183,z,0.864341999986209
51,10,56,rw,HF,hard,3.8435,0.4832879818594104,189.41780880000442,190.56713079998735,z,1.1493219999829307
52,10,40,rw,LF,topaas,0.7782,0.75421768707483,192.117222699977,193.49918479996268,z,1.3819620999856852
53,10,33,rw,LF,woei,0.699,0.3439455782312925,195.04986749996897,196.01170410000486,z,0.9618366000358947
54,10,185,nw,NW,drintels,0.0,0.7725396825396825,197.54915539996,198.76398839999456,m,1.2148330000345595
55,10,155,nw,NW,pals,0.0,0.48687074829931976,200.3145027999999,201.48631800001021,m,1.1718152000103146
56,10,34,rw,LF,gonsde,0.7782,0.6049886621315193,203.030073300004,204.18646599998465,z,1.1563926999806426
57,10,76,rw,HF,wachten,4.1516,0.4697052154195011,205.72939870000118,206.6669477999676,z,0.937549099966418
58,10,29,rw,LF,lanen,0.699,0.5240136054421769,208.21176549996017,210.07545140001457,z,1.8636859000544064
59,10,63,rw,HF,begin,3.9267,0.47947845804988665,211.6272644000128,212.5408507999964,z,0.9135863999836147
60,10,144,nw,NW,ant,0.0,0.4819501133786848,214.09319589997176,215.64937960001407,m,1.556183700042311
61,10,113,nw,NW,vroel,0.0,0.5116326530612245,217.1917805999983,218.55449820001377,m,1.3627176000154577
62,10,157,nw,NW,udel,0.0,0.35630385487528343,220.09103379998123,221.53804369998397,m,1.4470099000027403
63,10,23,rw,LF,strotten,0.6021,0.5194104308390023,223.08974759996636,224.24899479997111,z,1.1592472000047565
64,10,189,nw,NW,trorg,0.0,0.5636507936507936,225.78887290001148,226.82645419996697,m,1.037581299955491
65,10,198,nw,NW,snarpen,0.0,0.6049886621315193,228.37142430001404,229.59649709996302,m,1.2250727999489754
66,10,139,nw,NW,stodeum,0.0,0.6441043083900226,231.1374388000113,233.0031227999716,m,1.8656839999603108
67,10,167,nw,NW,pectars,0.0,0.6901814058956917,234.55289749999065,236.15247329999693,m,1.5995758000062779
68,10,169,nw,NW,plin,0.0,0.31798185941043083,237.70186430000467,238.81929379998473,m,1.1174294999800622
69,10,153,nw,NW,entel,0.0,0.5228344671201814,240.36737930000527,241.53841649997048,m,1.1710371999652125
70,10,121,nw,NW,nammer,0.0,0.3958503401360544,243.08426319999853,244.2526966999867,m,1.1684334999881685
71,10,48,rw,LF,balkons,0.9542,0.7699773242630386,245.7992147000041,246.86850069998764,z,1.0692859999835491
72,10,46,rw,LF,lijsters,0.9031,0.7591836734693878,248.41486570000416,249.56247629999416,z,1.1476105999900028
73,10,137,nw,NW,smaan,0.0,0.5507256235827664,251.1140366999898,252.56153509998694,m,1.44749839999713
74,10,106,nw,NW,slont,0.0,0.6466439909297053,254.11293419997673,255.56446540000616,m,1.4515312000294216
75,10,128,nw,NW,kandola,0.0,0.5002040816326531,257.11181849997956,259.2065398999839,z,2.094721400004346
76,10,107,nw,NW,gals,0.0,0.6466213151927438,260.74418109998805,262.13738460000604,m,1.3932035000179894
77,10,145,nw,NW,bezans,0.0,0.7936507936507936,263.6763310999959,265.17339770001126,m,1.497066600015387
78,10,49,rw,LF,bonkte,0.9542,0.48356009070294786,266.72539729997516,267.6345526999794,z,0.9091554000042379
79,10,166,nw,NW,mijk,0.0,0.5443537414965987,269.17458170000464,270.88932789996034,m,1.714746199955698
80,10,168,nw,NW,stiraal,0.0,0.770045351473923,272.43994040001417,273.9400654999772,m,1.5001250999630429
81,10,11,rw,LF,stekken,0.301,0.4987074829931973,275.48934809997445,277.0482937999768,z,1.5589457000023685
82,10,156,nw,NW,loedsels,0.0,0.7686848072562358,278.5880191999604,279.94779949996155,m,1.3597803000011481
83,10,80,rw,HF,eigen,4.1922,0.48201814058956916,281.4870663000038,282.51225699996576,z,1.0251906999619678
84,10,103,nw,NW,brum,0.0,0.34328798185941045,284.0528391000116,285.1358506999677,m,1.0830115999560803
85,10,8,rw,LF,ratels,0.301,0.8842857142857142,286.68530169996666,287.9030204999726,z,1.2177188000059687
86,10,31,rw,LF,porde,0.699,0.3671201814058957,289.45102689997293,290.99709309998434,m,1.5460662000114098
87,10,109,nw,NW,giep,0.0,0.4608390022675737,292.53374189999886,293.9284696999821,z,1.3947277999832295
88,10,24,rw,LF,wrongel,0.6021,0.5386848072562358,295.465873499983,297.6051900999737,m,2.139316599990707
89,10,82,rw,HF,morgen,4.2678,0.4886621315192744,299.1475805999944,300.03807020001113,z,0.8904896000167355
90,10,180,nw,NW,kijs,0.0,0.5234920634920635,301.58025830000406,302.7528677000082,m,1.1726094000041485
91,10,52,rw,HF,hield,3.8191,0.5931292517006803,304.29606379999314,305.8807807000121,z,1.5847169000189751
92,10,71,rw,HF,ogen,4.0572,0.4824036281179138,307.42830989998765,308.4781614000094,z,1.0498515000217594
93,10,92,rw,HF,moeder,4.4554,0.42403628117913833,310.02774900000077,311.13270829996327,z,1.104959299962502
94,10,14,rw,LF,juffen,0.4771,0.4445124716553288,312.67662430001656,314.2725584,z,1.595934099983424
95,10,187,nw,NW,gevupt,0.0,0.6875963718820862,315.80888550000964,316.91590989998076,m,1.1070243999711238
96,10,111,nw,NW,kormel,0.0,0.48854875283446714,318.4582063999842,319.426296599966,m,0.9680901999818161
97,10,151,nw,NW,plirken,0.0,0.5466893424036281,320.97382349998225,321.93307229998754,m,0.9592488000052981
98,10,37,rw,LF,rogge,0.7782,0.4180952380952381,323.47288069996284,324.4811749999644,z,1.0082943000015803
99,10,186,nw,NW,brad,0.0,0.4661451247165533,326.02196189999813,327.003401199996,m,0.9814392999978736
100,10,171,nw,NW,glijp,0.0,0.5592063492063492,328.5546308999765,329.8235023000161,m,1.268871400039643
101,10,30,rw,LF,oker,0.699,0.3913151927437642,331.37022599997,332.4829679999966,z,1.1127420000266284
102,10,174,nw,NW,bluurde,0.0,0.48741496598639455,334.01921679999214,335.2706967999693,z,1.251479999977164
103,10,194,nw,NW,pruit,0.0,0.6024716553287982,336.81841690000147,337.8005662999931,m,0.9821493999916129
104,10,115,nw,NW,liek,0.0,0.4517687074829932,339.3513054999639,341.29348579997895,m,1.9421803000150248
105,10,25,rw,LF,ambten,0.699,0.39104308390022674,342.83305949997157,344.48559270001715,m,1.652533200045582
106,10,141,nw,NW,kimensie,0.0,0.666984126984127,346.0319232000038,347.11190570000326,m,1.0799824999994598
107,10,192,nw,NW,megen,0.0,0.48417233560090706,348.6483373999945,349.8355002999888,m,1.1871628999942914
108,10,138,nw,NW,glaf,0.0,0.5436281179138323,351.3802355999942,352.85091430001194,m,1.4706787000177428
109,10,126,nw,NW,zelijk,0.0,0.7470521541950114,354.39580220001517,356.37906989996554,m,1.9832676999503747
110,10,79,rw,HF,uur,4.1832,0.33049886621315194,357.9279024999705,358.70828459999757,z,0.7803821000270545
111,10,182,nw,NW,hormen,0.0,0.37523809523809526,360.26035459997365,361.94096450001234,z,1.6806099000386894
112,10,197,nw,NW,zerder,0.0,0.5083673469387755,363.4926792999613,365.36501120001776,m,1.8723319000564516
113,10,164,nw,NW,snoen,0.0,0.490702947845805,366.90833830001066,368.5633992999792,m,1.6550609999685548
114,10,97,rw,HF,zeg,4.6872,0.488843537414966,370.10680680000223,371.0974626999814,z,0.9906558999791741
115,10,165,nw,NW,tombel,0.0,0.4472108843537415,372.6400635999744,374.9517586000147,z,2.311695000040345
116,10,69,rw,HF,sta,4.0123,0.4588888888888889,376.4884568999987,378.15681600000244,z,1.6683591000037268
117,10,110,nw,NW,women,0.0,0.4578684807256236,379.70407589996466,380.7527301000082,m,1.0486542000435293
118,10,161,nw,NW,gietsen,0.0,0.515827664399093,382.3029474999639,383.4259628999862,m,1.1230154000222683
119,10,196,nw,NW,rokan,0.0,0.6312244897959184,384.96886079997057,386.2601707999711,m,1.2913100000005215
120,10,132,nw,NW,fradingo,0.0,0.7437868480725623,387.8012480000034,389.1738031000132,m,1.3725551000097767
121,10,140,nw,NW,murselein,0.0,0.7366666666666667,390.7167474000016,392.1504676999757,m,1.433720299974084
122,10,47,rw,LF,venkel,0.9031,0.5343537414965986,393.6992278000107,394.63249049999285,z,0.9332626999821514
123,10,184,nw,NW,rieve,0.0,0.45580498866213154,396.1822314999881,397.4166845,m,1.2344530000118539
124,10,32,rw,LF,suste,0.699,0.6104761904761905,398.964038599981,400.0992364999838,z,1.1351979000028223
125,10,72,rw,HF,lekker,4.082,0.3890249433106576,401.6466472999891,402.8880959000089,z,1.241448600019794
126,10,84,rw,HF,auto,4.3017,0.4550793650793651,404.42891560000135,405.37389459996484,z,0.9449789999634959
127,10,5,rw,LF,ponten,0.301,0.4158956916099773,406.91156749997754,408.37464049999835,m,1.4630730000208132
128,10,53,rw,HF,boek,3.8196,0.4394104308390023,409.91050489997724,410.83478219999233,z,0.9242773000150919
129,10,148,nw,NW,kadders,0.0,0.5390929705215419,412.37624050001614,413.3420738999848,m,0.9658333999686874
130,10,68,rw,HF,soort,3.9872,0.6407256235827664,414.89210349996574,415.9294845999684,z,1.0373811000026762
131,10,122,nw,NW,bluit,0.0,0.7464399092970522,417.4747381999623,418.64109369996004,m,1.166355499997735
132,10,133,nw,NW,gefruld,0.0,0.88281179138322,420.19025759998476,421.694056599983,m,1.5037989999982528
133,10,183,nw,NW,zuun,0.0,0.42925170068027213,423.2393474999699,424.18419669999275,m,0.9448492000228725
134,10,35,rw,LF,margriet,0.7782,0.6709297052154195,425.7227583999629,426.7606411000015,z,1.0378827000386082
135,10,91,rw,HF,hele,4.4246,0.48857142857142855,428.3040766000049,429.5979663999751,z,1.2938897999702021
136,10,6,rw,LF,puien,0.301,0.3691156462585034,431.13687439996284,431.9949214999797,m,0.8580471000168473
137,10,60,rw,HF,vallen,3.8985,0.3511791383219955,433.53595479996875,434.4827289999812,z,0.9467742000124417
138,10,55,rw,HF,recht,3.8432,0.5463718820861678,436.0350979999639,437.4979466999648,z,1.4628487000009045
139,10,78,rw,HF,open,4.1693,0.3699092970521542,439.0341389999958,439.91571590001695,z,0.8815769000211731
140,10,135,nw,NW,vlorken,0.0,0.5808390022675737,441.4665723000071,442.75617409998085,m,1.2896017999737523
141,10,172,nw,NW,vlump,0.0,0.573469387755102,444.2989932000055,445.240271299961,m,0.9412780999555252
142,10,75,rw,HF,vroeg,4.1163,0.5487074829931973,446.7813770999783,447.75740299996687,z,0.9760258999885991
143,10,99,rw,HF,bij,5.0328,0.3325170068027211,449.29700610000873,450.16838749998715,z,0.8713813999784179
144,10,13,rw,LF,gevels,0.4771,0.8220181405895691,451.713203399966,452.98076589999255,z,1.2675625000265427
145,10,146,nw,NW,gewunnen,0.0,0.5544671201814059,454.52964189997874,455.7461146999849,m,1.2164728000061586
146,10,152,nw,NW,grede,0.0,0.5429478458049887,457.2945342999883,459.0293141999864,m,1.7347798999981023
147,10,100,rw,HF,kom,5.0578,0.28784580498866214,460.5767348000081,461.61392869998235,z,1.037193899974227
148,10,159,nw,NW,rastel,0.0,0.6509297052154195,463.1596064000041,464.4343449000153,m,1.2747385000111535
149,10,158,nw,NW,rufel,0.0,0.5402267573696146,465.9748951999936,467.5356669999892,m,1.560771799995564
150,10,120,nw,NW,verke,0.0,0.5179818594104308,469.073867900006,470.3679997000145,m,1.294131800008472
151,10,123,nw,NW,kiemeten,0.0,0.6588888888888889,471.9067097000079,473.1930975000141,m,1.286387800006196
152,10,154,nw,NW,gefaapt,0.0,0.8487528344671201,474.738592699985,476.20983179996256,m,1.471239099977538
153,10,114,nw,NW,gesmalpt,0.0,0.8913605442176871,477.7543130000122,479.43307739996817,m,1.6787643999559805
154,10,127,nw,NW,sluinen,0.0,0.6306575963718821,480.9698348999955,482.2061352999881,m,1.236300399992615
155,10,61,rw,HF,los,3.9075,0.5018140589569161,483.7526052999892,484.55883349996293,z,0.8062281999737024
156,10,160,nw,NW,jaat,0.0,0.6258956916099774,486.10168610000983,487.5706739000161,m,1.468987800006289
157,10,181,nw,NW,herken,0.0,0.5039455782312925,489.11703419999685,490.0406242000172,z,0.9235900000203401
158,10,175,nw,NW,nergen,0.0,0.5445804988662132,491.5830793000059,493.1574339999934,m,1.5743546999874525
159,10,173,nw,NW,klaap,0.0,0.5418140589569161,494.69864089996554,495.9494456999819,m,1.2508048000163399
160,10,199,nw,NW,spodiel,0.0,0.7211791383219954,497.4977334999712,498.99203580000903,m,1.4943023000378162
161,10,86,rw,HF,idee,4.3247,0.4575056689342404,500.5298950999859,501.3694669000106,z,0.8395718000247143
162,10,41,rw,LF,zolders,0.7782,0.7216780045351474,502.9124079999747,504.0090708999778,z,1.096662900003139
163,10,70,rw,HF,juist,4.0152,0.5870521541950113,505.54499339999165,506.6838071999955,z,1.1388138000038452
164,10,21,rw,LF,schuiten,0.6021,0.6056009070294784,508.22736209997674,509.4256457000156,z,1.1982836000388488
165,10,147,nw,NW,kuukt,0.0,0.4436734693877551,510.9770946999779,512.348092500004,m,1.370997800026089
166,10,170,nw,NW,moksen,0.0,0.514172335600907,513.8921056999825,515.4220856999746,m,1.5299799999920651
167,10,45,rw,LF,grief,0.9031,0.5177777777777778,516.9744470000151,518.2000970999943,z,1.225650099979248
168,10,64,rw,HF,bezig,3.934,0.6209523809523809,519.7401686999947,521.5427240999998,z,1.802555400005076
169,10,66,rw,HF,wakker,3.9448,0.42934240362811793,523.0888664000086,523.9092301999917,z,0.8203637999831699
170,10,36,rw,LF,metrum,0.7782,0.5541950113378685,525.4548712999676,526.4764823999722,z,1.0216111000045203
171,10,58,rw,HF,heren,3.8659,0.49170068027210884,528.0210640999721,528.987530399987,z,0.9664663000148721
172,10,50,rw,LF,gisten,0.9542,0.5466213151927438,530.5364225999801,531.7511887999717,z,1.2147661999915726
173,10,96,rw,HF,zit,4.666,0.45421768707482996,533.3023013999918,534.3397149000084,z,1.0374135000165552
174,10,150,nw,NW,knaarde,0.0,0.5770975056689343,535.8848013000097,537.1742665999918,m,1.289465299982112
175,10,81,rw,HF,krijg,4.214,0.5826757369614513,538.7169123999774,540.1349713999662,z,1.418058999988716
176,10,83,rw,HF,vraag,4.281,0.615827664399093,541.682774099987,542.9134703999734,z,1.2306962999864481
177,10,18,rw,LF,deun,0.6021,0.4665532879818594,544.4651827999623,545.4707526999991,z,1.0055699000367895
178,10,129,nw,NW,grantel,0.0,0.613718820861678,547.014288300008,548.1595814999891,m,1.1452931999810971
179,10,67,rw,HF,plaats,3.97,0.6054195011337868,549.6968245999888,551.4845169999753,z,1.787692399986554
180,10,4,rw,LF,polders,0.301,0.5961451247165533,553.0289998999797,553.9045171999605,z,0.8755172999808565
181,10,124,nw,NW,vebras,0.0,0.8917233560090703,555.4449249999598,556.8964502000017,m,1.4515252000419423
182,10,102,nw,NW,labber,0.0,0.4050793650793651,558.4439864999731,560.2132836999954,m,1.7692972000222653
183,10,27,rw,LF,flans,0.699,0.6479591836734694,561.7598843000014,562.8627565999632,m,1.1028722999617457
184,10,38,rw,LF,sfinxen,0.7782,0.6166213151927438,564.4083809999865,565.7530246999813,z,1.3446436999947764
185,10,131,nw,NW,rogenten,0.0,0.6747845804988662,567.290855499974,568.7968804999837,m,1.5060250000096858
186,10,54,rw,HF,baby,3.8221,0.4545578231292517,570.3401467999793,571.5288623999804,z,1.18871560000116
187,10,39,rw,LF,sjalot,0.7782,0.5982312925170068,573.0722620000015,574.1585033999872,z,1.086241399985738
188,10,65,rw,HF,zoek,3.9398,0.4944671201814059,575.7047526999959,576.5159746999852,z,0.8112219999893568
189,10,108,nw,NW,geslonden,0.0,0.7017006802721089,578.0541258999729,579.5709406000096,m,1.5168147000367753
190,10,2,rw,LF,hese,0.301,0.5392290249433107,581.1195861999877,582.5826869999873,m,1.4631007999996655
191,10,118,nw,NW,prookt,0.0,0.6648299319727892,584.1352236999664,585.7028903000173,m,1.5676666000508703
192,10,130,nw,NW,bralat,0.0,0.6841950113378685,587.2505134000094,588.347268100013,m,1.0967547000036575
193,10,74,rw,HF,help,4.0879,0.4439455782312925,589.8831831999705,590.7581033000024,z,0.8749201000318862
194,10,9,rw,LF,reigers,0.301,0.7401587301587301,592.2995392999728,593.4066559000057,z,1.1071166000328958
195,10,195,nw,NW,pirrel,0.0,0.36115646258503403,594.9482592999702,595.9947830999736,m,1.0465238000033423
196,10,19,rw,LF,etui,0.6021,0.4205895691609977,597.5306276999763,598.5310986000113,z,1.0004709000349976
197,10,177,nw,NW,rons,0.0,0.5964625850340136,600.0795854000025,602.3091110999812,m,2.2295256999786943
198,10,136,nw,NW,kumus,0.0,0.5232653061224489,603.8454733999679,604.9393427000032,m,1.0938693000352941
199,10,117,nw,NW,groeken,0.0,0.46922902494331065,606.4777652999619,607.6419985999819,m,1.164233300019987
