,participant_ID,stim_id,condition,freq_category,word,subtlex_log10freq,stim_duration,start_time,end_time,key,reaction_time
0,12,92,rw,HF,moeder,4.4554,0.42403628117913833,6.796507400053088,7.701115600008052,z,0.9046081999549642
1,12,30,rw,LF,oker,0.699,0.3913151927437642,9.245581299997866,10.180511000042316,z,0.9349297000444494
2,12,23,rw,LF,strotten,0.6021,0.5194104308390023,11.728150300041307,12.85361610003747,m,1.1254657999961637
3,12,183,nw,NW,zuun,0.0,0.42925170068027213,14.393875600013416,15.434334400051739,z,1.0404588000383228
4,12,110,nw,NW,women,0.0,0.4578684807256236,16.976426900015213,18.22895190003328,m,1.2525250000180677
5,12,2,rw,LF,hese,0.301,0.5392290249433107,19.77613630000269,21.065571400045883,m,1.2894351000431925
6,12,19,rw,LF,etui,0.6021,0.4205895691609977,22.607511700014584,23.398645400011446,z,0.7911336999968626
7,12,116,nw,NW,plenk,0.0,0.45687074829931973,24.940277500019874,25.793885799997952,m,0.8536082999780774
8,12,197,nw,NW,zerder,0.0,0.5083673469387755,27.339274700032547,28.459025800053496,m,1.1197511000209488
9,12,76,rw,HF,wachten,4.1516,0.4697052154195011,30.00558130000718,30.819448000052944,z,0.8138667000457644
10,12,67,rw,HF,plaats,3.97,0.6054195011337868,32.37093340000138,33.4793689000071,z,1.1084355000057258
11,12,57,rw,HF,reden,3.8548,0.4158049886621315,35.020093800034374,35.75014550000196,z,0.7300516999675892
12,12,120,nw,NW,verke,0.0,0.5179818594104308,37.28646040003514,38.265838400053326,z,0.9793780000181869
13,12,87,rw,HF,ging,4.3434,0.396734693877551,39.802295800007414,40.91618170001311,z,1.1138859000056982
14,12,74,rw,HF,help,4.0879,0.4439455782312925,42.467565099999774,43.30972990003647,z,0.8421648000366986
15,12,130,nw,NW,bralat,0.0,0.6841950113378685,44.85040080000181,45.85157890000846,m,1.0011781000066549
16,12,73,rw,HF,gemaakt,4.0844,0.8008390022675737,47.399276600044686,48.286079800047446,z,0.8868032000027597
17,12,136,nw,NW,kumus,0.0,0.5232653061224489,49.83181830000831,50.8410546000232,z,1.0092363000148907
18,12,99,rw,HF,bij,5.0328,0.3325170068027211,52.38108360004844,53.178088600048795,z,0.7970050000003539
19,12,161,nw,NW,gietsen,0.0,0.515827664399093,54.73036000004504,56.060717400047,m,1.330357400001958
20,12,166,nw,NW,mijk,0.0,0.5443537414965987,57.61294150003232,59.3025732000242,m,1.6896316999918781
21,12,46,rw,LF,lijsters,0.9031,0.7591836734693878,60.84479260002263,61.97143440000946,z,1.1266417999868281
22,12,34,rw,LF,gonsde,0.7782,0.6049886621315193,63.51054490002571,64.50018440000713,z,0.989639499981422
