,participant_ID,stim_id,condition,freq_category,word,subtlex_log10freq,stim_duration,start_time,end_time,key,reaction_time
49,13,30,rw,LF,oker,0.699,0.3913151927437642,150.64772539999103,151.86497659998713,z,1.2172511999960989
50,13,44,rw,LF,stram,0.8451,0.5876190476190476,153.41355220001424,155.7691432000138,z,2.3555909999995492
51,13,162,nw,NW,gebeikt,0.0,0.8473469387755102,157.3121194000123,158.71323150000535,m,1.4011120999930426
52,13,73,rw,HF,gemaakt,4.0844,0.8008390022675737,160.26101539999945,161.32116330001736,z,1.0601479000179097
53,13,16,rw,LF,snert,0.4771,0.6224489795918368,162.8602565000183,163.90300990000833,z,1.0427533999900334
54,13,98,rw,HF,had,4.9643,0.44421768707482995,165.4427824000013,166.3365250999923,z,0.8937426999909803
55,13,115,nw,NW,liek,0.0,0.4517687074829932,167.87538749998203,169.51555860001827,m,1.6401711000362411
56,13,43,rw,LF,stengels,0.8451,0.7586621315192744,171.05738279997604,172.17788939998718,z,1.12050660001114
57,13,186,nw,NW,brad,0.0,0.4661451247165533,173.7234266999876,175.1101626000018,m,1.3867359000141732
58,13,21,rw,LF,schuiten,0.6021,0.6056009070294784,176.65563430002658,178.32022699998925,z,1.6645926999626681
59,13,159,nw,NW,rastel,0.0,0.6509297052154195,179.87096420000307,181.58227249997435,m,1.7113082999712788
60,13,164,nw,NW,snoen,0.0,0.490702947845805,183.12010629998986,184.8091244000243,m,1.6890181000344455
61,13,34,rw,LF,gonsde,0.7782,0.6049886621315193,186.352239299973,188.14066360000288,z,1.7884243000298738
62,13,140,nw,NW,murselein,0.0,0.7366666666666667,189.68518610001775,190.73888520000037,m,1.053699099982623
63,13,52,rw,HF,hield,3.8191,0.5931292517006803,192.28369090001797,193.43071300000884,z,1.1470220999908634
64,13,137,nw,NW,smaan,0.0,0.5507256235827664,194.98329449997982,196.15625559998443,m,1.1729611000046134
65,13,95,rw,HF,dood,4.6374,0.5565986394557824,197.69890459999442,198.85585390002234,z,1.156949300027918
66,13,155,nw,NW,pals,0.0,0.48687074829931976,200.39741259999573,201.5923944999813,m,1.194981899985578
67,13,156,nw,NW,loedsels,0.0,0.7686848072562358,203.13006890000543,204.24867719999747,m,1.1186082999920473
68,13,131,nw,NW,rogenten,0.0,0.6747845804988662,205.79575900000054,207.1407326000044,m,1.3449736000038683
69,13,126,nw,NW,zelijk,0.0,0.7470521541950114,208.67857009998988,210.39810280001257,m,1.7195327000226825
70,13,15,rw,LF,karpers,0.4771,0.6831292517006803,211.94397690001642,212.9168614000082,z,0.9728844999917783
71,13,33,rw,LF,woei,0.699,0.3439455782312925,214.45953679998638,215.2409521000227,z,0.7814153000363149
72,13,86,rw,HF,idee,4.3247,0.4575056689342404,216.79204620001838,217.79987109999638,z,1.0078248999780044
73,13,124,nw,NW,vebras,0.0,0.8917233560090703,219.34097139997175,220.86345710000023,m,1.5224857000284828
74,13,78,rw,HF,open,4.1693,0.3699092970521542,222.40717459999723,223.3934772000066,z,0.9863026000093669
75,13,69,rw,HF,sta,4.0123,0.4588888888888889,224.93966159998672,226.41479970002547,z,1.4751381000387482
76,13,161,nw,NW,gietsen,0.0,0.515827664399093,227.95501340000192,229.5475856999983,m,1.592572299996391
77,13,40,rw,LF,topaas,0.7782,0.75421768707483,231.08733830001438,232.16888910002308,z,1.0815508000086993
78,13,151,nw,NW,plirken,0.0,0.5466893424036281,233.71977450000122,234.645686200005,m,0.9259117000037804
79,13,50,rw,LF,gisten,0.9542,0.5466213151927438,236.18594749999465,237.79131250001956,m,1.6053650000249036
80,13,57,rw,HF,reden,3.8548,0.4158049886621315,239.33458839997184,241.04420539998682,z,1.7096170000149868
81,13,87,rw,HF,ging,4.3434,0.396734693877551,242.58349619997898,243.4695774000138,z,0.8860812000348233
82,13,163,nw,NW,plond,0.0,0.5671655328798186,245.01613629999338,246.14785060001304,m,1.1317143000196666
83,13,152,nw,NW,grede,0.0,0.5429478458049887,247.6983717000112,249.2136290000053,m,1.5152572999941185
84,13,181,nw,NW,herken,0.0,0.5039455782312925,250.7639518000069,251.9461729999748,z,1.1822211999678984
85,13,97,rw,HF,zeg,4.6872,0.488843537414966,253.4962305999943,254.90569560002768,z,1.4094650000333786
86,13,38,rw,LF,sfinxen,0.7782,0.6166213151927438,256.44531570002437,258.01073879998876,z,1.5654230999643914
87,13,68,rw,HF,soort,3.9872,0.6407256235827664,259.5610804000171,261.236032899993,z,1.674952499975916
88,13,32,rw,LF,suste,0.699,0.6104761904761905,262.7766188000096,264.0221925000078,z,1.2455736999982037
89,13,116,nw,NW,plenk,0.0,0.45687074829931973,265.55904070002725,266.44493529998,m,0.885894599952735
90,13,109,nw,NW,giep,0.0,0.4608390022675737,267.99188589997357,269.9379364000051,z,1.9460505000315607
91,13,150,nw,NW,knaarde,0.0,0.5770975056689343,271.49043040000834,272.71190190000925,m,1.2214715000009164
92,13,42,rw,LF,lome,0.8451,0.4866893424036281,274.2565078000189,275.3283102000132,m,1.0718023999943398
93,13,129,nw,NW,grantel,0.0,0.613718820861678,276.8720628999872,277.81419820000883,m,0.9421353000216186
94,13,144,nw,NW,ant,0.0,0.4819501133786848,279.3555300000007,280.9072917000158,m,1.5517617000150494
95,13,106,nw,NW,slont,0.0,0.6466439909297053,282.45333729998674,284.159607300011,m,1.706270000024233
96,13,59,rw,HF,redden,3.8783,0.36324263038548754,285.70225580001716,286.6273246000055,z,0.9250687999883667
97,13,36,rw,LF,metrum,0.7782,0.5541950113378685,288.16812849999405,289.42010180000216,z,1.2519733000081033
98,13,182,nw,NW,hormen,0.0,0.37523809523809526,290.9669407000183,292.6704905999941,m,1.7035498999757692
99,13,18,rw,LF,deun,0.6021,0.4665532879818594,294.2162077000248,295.9307654000004,z,1.7145576999755576
100,13,168,nw,NW,stiraal,0.0,0.770045351473923,297.4815805000253,299.54737859999295,m,2.065798099967651
101,13,104,nw,NW,goont,0.0,0.6195918367346939,301.0970746999956,302.1075663000229,m,1.0104916000273079
102,13,192,nw,NW,megen,0.0,0.48417233560090706,303.64618979999796,304.6456117000198,m,0.9994219000218436
103,13,185,nw,NW,drintels,0.0,0.7725396825396825,306.1960604999913,307.171852200001,m,0.9757917000097223
104,13,62,rw,HF,gaf,3.923,0.5007256235827664,308.71158080000896,310.22153219999745,z,1.5099513999884948
105,13,110,nw,NW,women,0.0,0.4578684807256236,311.7601830000058,312.90416709997226,m,1.1439840999664739
106,13,180,nw,NW,kijs,0.0,0.5234920634920635,314.4424336000229,315.571745400026,m,1.1293118000030518
107,13,125,nw,NW,kabrieken,0.0,0.5446258503401361,317.1084852999775,318.3698380999849,m,1.2613528000074439
108,13,103,nw,NW,brum,0.0,0.34328798185941045,319.9073782999767,321.3514147999813,m,1.4440365000045858
109,13,83,rw,HF,vraag,4.281,0.615827664399093,322.889706499991,324.2898205000092,z,1.4001140000182204
110,13,176,nw,NW,kwarp,0.0,0.5111791383219955,325.8387092999765,326.94014640001114,m,1.1014371000346728
111,13,133,nw,NW,gefruld,0.0,0.88281179138322,328.48799059999874,329.8201642999775,m,1.332173699978739
112,13,96,rw,HF,zit,4.666,0.45421768707482996,331.3702325000195,332.49955429998226,z,1.1293217999627814
113,13,10,rw,LF,sikkels,0.301,0.7240136054421769,334.0359622000251,335.1456903999788,z,1.109728199953679
114,13,142,nw,NW,gardien,0.0,0.5500680272108843,336.685177700012,337.7820301000029,m,1.096852399990894
115,13,65,rw,HF,zoek,3.9398,0.4944671201814059,339.33439789997647,340.57963890000246,z,1.2452410000259988
116,13,113,nw,NW,vroel,0.0,0.5116326530612245,342.11654570000246,343.7819031000254,m,1.6653574000229128
117,13,174,nw,NW,bluurde,0.0,0.48741496598639455,345.3327926999773,346.97411579999607,m,1.6413231000187807
118,13,127,nw,NW,sluinen,0.0,0.6306575963718821,348.51434489997337,349.85330670000985,m,1.3389618000364862
119,13,48,rw,LF,balkons,0.9542,0.7699773242630386,351.39677499997197,352.5877107999986,z,1.1909358000266366
120,13,4,rw,LF,polders,0.301,0.5961451247165533,354.12909629999194,355.21167629997944,z,1.0825799999875017
121,13,173,nw,NW,klaap,0.0,0.5418140589569161,356.7614255999797,357.8579519999912,m,1.0965264000114985
122,13,72,rw,HF,lekker,4.082,0.3890249433106576,359.39400069997646,360.4240753999911,z,1.0300747000146657
123,13,6,rw,LF,puien,0.301,0.3691156462585034,361.95992729999125,362.9220099999802,m,0.9620826999889687
124,13,89,rw,HF,geweest,4.3568,0.7779138321995465,364.4591264000046,365.7859496999881,z,1.3268232999835163
125,13,189,nw,NW,trorg,0.0,0.5636507936507936,367.32466669997666,368.6099103000015,m,1.2852436000248417
126,13,123,nw,NW,kiemeten,0.0,0.6588888888888889,370.15752180002164,371.18905530002667,m,1.0315335000050254
127,13,102,nw,NW,labber,0.0,0.4050793650793651,372.73946870001964,373.7230012000073,m,0.983532499987632
128,13,28,rw,LF,klavier,0.699,0.6192970521541951,375.27265469997656,376.3129887999967,z,1.040334100020118
129,13,11,rw,LF,stekken,0.301,0.4987074829931973,377.85466110002017,379.1077808000264,z,1.2531197000062093
130,13,74,rw,HF,help,4.0879,0.4439455782312925,380.6536929999711,381.53137099999003,z,0.8776780000189319
131,13,114,nw,NW,gesmalpt,0.0,0.8913605442176871,383.06943560001673,384.4172937999829,m,1.34785819996614
132,13,27,rw,LF,flans,0.699,0.6479591836734694,385.9685625000275,386.89687779999804,m,0.9283152999705635
133,13,56,rw,HF,hard,3.8435,0.4832879818594104,388.4342433999991,389.5219578000251,z,1.087714400026016
134,13,84,rw,HF,auto,4.3017,0.4550793650793651,391.06699339998886,391.9315154000069,z,0.8645220000180416
135,13,145,nw,NW,bezans,0.0,0.7936507936507936,393.48285819997545,394.68027180002537,m,1.197413600049913
136,13,128,nw,NW,kandola,0.0,0.5002040816326531,396.23166499997023,398.19225189997815,z,1.960586900007911
137,13,80,rw,HF,eigen,4.1922,0.48201814058956916,399.73062899999786,400.7533507000189,z,1.0227217000210658
138,13,22,rw,LF,spurt,0.6021,0.6664625850340136,402.29632429999765,403.43421249999665,z,1.1378881999989972
139,13,178,nw,NW,gimmel,0.0,0.4918140589569161,404.97905879997415,406.5703569999896,m,1.5912982000154443
140,13,132,nw,NW,fradingo,0.0,0.7437868480725623,408.1111091999919,409.4969241999788,m,1.3858149999869056
141,13,111,nw,NW,kormel,0.0,0.48854875283446714,411.0434390999726,411.87454190000426,m,0.8311028000316583
142,13,70,rw,HF,juist,4.0152,0.5870521541950113,413.4258002000279,414.3246263000183,z,0.8988260999904014
143,13,35,rw,LF,margriet,0.7782,0.6709297052154195,415.87532380002085,416.6781241999706,z,0.8028003999497741
144,13,188,nw,NW,klaam,0.0,0.4651700680272109,418.2245452000061,419.22921870002756,m,1.004673500021454
145,13,47,rw,LF,venkel,0.9031,0.5343537414965986,420.7737261999864,421.6609636999783,z,0.8872374999918975
146,13,75,rw,HF,vroeg,4.1163,0.5487074829931973,423.20593769999687,424.0674899999867,z,0.861552299989853
147,13,153,nw,NW,entel,0.0,0.5228344671201814,425.60541820002254,426.64754560001893,m,1.0421273999963887
148,13,94,rw,HF,gedaan,4.5868,0.6245578231292517,428.187712199986,430.07791039999574,m,1.8901982000097632
149,13,13,rw,LF,gevels,0.4771,0.8220181405895691,431.619726600009,432.89134769997327,z,1.2716210999642499
150,13,160,nw,NW,jaat,0.0,0.6258956916099774,434.4356410999899,435.67436170001747,m,1.238720600027591
151,13,158,nw,NW,rufel,0.0,0.5402267573696146,437.2178572000121,438.27477239997825,m,1.05691519996617
152,13,172,nw,NW,vlump,0.0,0.573469387755102,439.8176851000171,440.8097053000238,m,0.9920202000066638
153,13,119,nw,NW,doppel,0.0,0.39312925170068025,442.3494887999841,444.05301029997645,z,1.7035214999923483
154,13,17,rw,LF,clusters,0.6021,0.7289342403628117,445.59887530002743,447.0493561999756,z,1.450480899948161
155,13,170,nw,NW,moksen,0.0,0.514172335600907,448.5975269000046,449.75796840002295,m,1.1604415000183508
156,13,55,rw,HF,recht,3.8432,0.5463718820861678,451.29651010001544,452.6771440000157,m,1.380633900000248
157,13,23,rw,LF,strotten,0.6021,0.5194104308390023,454.22882110002683,455.87006470002234,z,1.641243599995505
158,13,139,nw,NW,stodeum,0.0,0.6441043083900226,457.4115348000196,458.64878350001527,m,1.237248699995689
159,13,190,nw,NW,ploe,0.0,0.23392290249433106,460.19354010000825,462.0492565999739,m,1.855716499965638
160,13,107,nw,NW,gals,0.0,0.6466213151927438,463.5926287000184,465.90614430001006,m,2.3135155999916606
161,13,193,nw,NW,nef,0.0,0.42587301587301585,467.4577320999815,469.1460683000041,m,1.6883362000226043
162,13,117,nw,NW,groeken,0.0,0.46922902494331065,470.6903870999813,471.7531465999782,m,1.0627594999969006
163,13,199,nw,NW,spodiel,0.0,0.7211791383219954,473.28899510001065,475.0099230000051,m,1.7209278999944218
164,13,147,nw,NW,kuukt,0.0,0.4436734693877551,476.55499600002076,477.86068839998916,m,1.3056923999683931
165,13,91,rw,HF,hele,4.4246,0.48857142857142855,479.40370109997457,480.80394409998553,z,1.4002430000109598
166,13,8,rw,LF,ratels,0.301,0.8842857142857142,482.35287409997545,484.2028925999766,z,1.8500185000011697
167,13,141,nw,NW,kimensie,0.0,0.666984126984127,485.7515740999952,486.76616150001064,m,1.0145874000154436
168,13,24,rw,LF,wrongel,0.6021,0.5386848072562358,488.3174967999803,489.7369663999998,m,1.4194696000195108
169,13,197,nw,NW,zerder,0.0,0.5083673469387755,491.28296959999716,492.6466741000186,m,1.363704500021413
170,13,177,nw,NW,rons,0.0,0.5964625850340136,494.19874229998095,496.49328150000656,z,2.2945392000256106
171,13,143,nw,NW,rakot,0.0,0.6866439909297052,498.0307623000117,499.88443620002363,m,1.853673900011927
172,13,108,nw,NW,geslonden,0.0,0.7017006802721089,501.4297402999946,503.6479552999954,m,2.2182150000007823
173,13,184,nw,NW,rieve,0.0,0.45580498866213154,505.19516000000294,506.6767007000162,m,1.4815407000132836
174,13,19,rw,LF,etui,0.6021,0.4205895691609977,508.22730440000305,509.3745266000042,z,1.1472222000011243
175,13,45,rw,LF,grief,0.9031,0.5177777777777778,510.9265371999936,512.9289186000242,z,2.002381400030572
176,13,46,rw,LF,lijsters,0.9031,0.7591836734693878,514.4751889000181,515.6407660000259,z,1.1655771000077948
177,13,100,rw,HF,kom,5.0578,0.28784580498866214,517.1916313000256,518.4157718999777,z,1.2241405999520794
178,13,198,nw,NW,snarpen,0.0,0.6049886621315193,519.9566976000206,521.105436199985,m,1.1487385999644175
179,13,25,rw,LF,ambten,0.699,0.39104308390022674,522.6559301000088,524.7863982000272,m,2.1304681000183336
180,13,138,nw,NW,glaf,0.0,0.5436281179138323,526.3379082999891,527.5480822999962,m,1.2101740000071004
181,13,76,rw,HF,wachten,4.1516,0.4697052154195011,529.0868066999828,529.9539305000217,z,0.8671238000388257
182,13,105,nw,NW,jugen,0.0,0.5052607709750567,531.5028664999991,532.8060692999861,m,1.303202799987048
183,13,196,nw,NW,rokan,0.0,0.6312244897959184,534.3518168000155,535.7274156999774,m,1.3755988999619149
184,13,26,rw,LF,beitels,0.699,0.7305895691609977,537.2675490999827,538.2387396999984,z,0.9711906000156887
185,13,64,rw,HF,bezig,3.934,0.6209523809523809,539.7833858000231,540.779033800005,z,0.9956479999818839
186,13,121,nw,NW,nammer,0.0,0.3958503401360544,542.3158842999837,543.9091149999877,m,1.5932307000039145
187,13,200,nw,NW,fankel,0.0,0.5785260770975057,545.4480824000202,546.9238566000131,m,1.475774199992884
188,13,191,nw,NW,darboen,0.0,0.6270748299319728,548.4639144000248,549.4738770999829,m,1.0099626999581233
189,13,3,rw,LF,imams,0.301,0.653968253968254,551.0130452999729,552.1013288000249,z,1.0882835000520572
190,13,146,nw,NW,gewunnen,0.0,0.5544671201814059,553.6455478999997,554.9402935000253,m,1.2947456000256352
191,13,122,nw,NW,bluit,0.0,0.7464399092970522,556.4777513999725,558.378351500025,m,1.900600100052543
192,13,9,rw,LF,reigers,0.301,0.7401587301587301,559.9265929000103,561.0208266000263,z,1.0942337000160478
193,13,154,nw,NW,gefaapt,0.0,0.8487528344671201,562.5591336999787,563.9952546000131,m,1.4361209000344388
194,13,134,nw,NW,vrijk,0.0,0.6648299319727892,565.5413441999699,566.9016571000102,m,1.3603129000402987
195,13,14,rw,LF,juffen,0.4771,0.4445124716553288,568.4407934999908,569.3103278999915,z,0.8695344000007026
196,13,63,rw,HF,begin,3.9267,0.47947845804988665,570.8558679000125,571.966881899978,z,1.1110139999655075
197,13,157,nw,NW,udel,0.0,0.35630385487528343,573.5055204000091,574.7148146000109,m,1.2092942000017501
198,13,165,nw,NW,tombel,0.0,0.4472108843537415,576.2545941999997,578.5912631999818,m,2.3366689999820665
199,13,118,nw,NW,prookt,0.0,0.6648299319727892,580.1363772000186,581.2498931000009,m,1.1135158999823034
